,Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,P_vol,Sn_vol,As_vol,N_vol,V_vol,Mo_vol,Mn_vol,Ni_vol,Bi_vol,Te_vol,Fe_vol,Ti_vol,Nb_vol,S_vol,Ge_vol,F_vol,Ta_vol,Sb_vol,Cr_vol,Si_vol,Co_vol,Mg_vol,W_vol,Sr_vol,Se_vol,Pr_vol,Ba_vol,O_vol,Cu_vol,P_vol_dis,Sn_vol_dis,As_vol_dis,N_vol_dis,V_vol_dis,Mo_vol_dis,Mn_vol_dis,Ni_vol_dis,Bi_vol_dis,Te_vol_dis,Fe_vol_dis,Ti_vol_dis,Nb_vol_dis,S_vol_dis,Ge_vol_dis,F_vol_dis,Ta_vol_dis,Sb_vol_dis,Cr_vol_dis,Si_vol_dis,Co_vol_dis,Mg_vol_dis,W_vol_dis,Sr_vol_dis,Se_vol_dis,Pr_vol_dis,Ba_vol_dis,O_vol_dis,Cu_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis,elneg_r2.0,diselneg_r2.0,elneg_r2.25,diselneg_r2.25,elneg_r2.5,diselneg_r2.5,elneg_r2.75,diselneg_r2.75,elneg_r3.0,diselneg_r3.0,elneg_r3.25,diselneg_r3.25,elneg_r3.5,diselneg_r3.5,elneg_r3.75,diselneg_r3.75,elneg_r4.0,diselneg_r4.0,elneg_r4.25,diselneg_r4.25,elneg_r4.5,diselneg_r4.5,elneg_r4.75,diselneg_r4.75,elneg_r5.0,diselneg_r5.0,elneg_r5.25,diselneg_r5.25,elneg_r5.5,diselneg_r5.5,elneg_r5.75,diselneg_r5.75,elneg_r6.0,diselneg_r6.0,elneg_r6.25,diselneg_r6.25,elneg_r6.5,diselneg_r6.5,elneg_r6.75,diselneg_r6.75,elneg_r7.0,diselneg_r7.0,elneg_r7.25,diselneg_r7.25,elneg_r7.5,diselneg_r7.5,elneg_r7.75,diselneg_r7.75,elneg_r8.0,diselneg_r8.0,elneg_r8.25,diselneg_r8.25,elneg_r8.5,diselneg_r8.5,elneg_r8.75,diselneg_r8.75,elneg_r9.0,diselneg_r9.0,elneg_r9.25,diselneg_r9.25,elneg_r9.5,diselneg_r9.5,elneg_r9.75,diselneg_r9.75,elneg_r10.0,diselneg_r10.0,elneg_r10.25,diselneg_r10.25,elneg_r10.5,diselneg_r10.5,elneg_r10.75,diselneg_r10.75,elneg_r11.0,diselneg_r11.0,elneg_r11.25,diselneg_r11.25,elneg_r11.5,diselneg_r11.5,elneg_r11.75,diselneg_r11.75,elneg_r12.0,diselneg_r12.0,elneg_r12.25,diselneg_r12.25,elneg_r12.5,diselneg_r12.5,elneg_r12.75,diselneg_r12.75,elneg_r13.0,diselneg_r13.0,elneg_r13.25,diselneg_r13.25,elneg_r13.5,diselneg_r13.5,elneg_r13.75,diselneg_r13.75,elneg_r14.0,diselneg_r14.0,elneg_r14.25,diselneg_r14.25,elneg_r14.5,diselneg_r14.5,elneg_r14.75,diselneg_r14.75,elneg_r15.0,diselneg_r15.0
55,mvc-1200010048,mp-1040921,mvc-5444,Mg0 –0.5MnO2,intercalation,Cm,3.0,270,1124,811,3368,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,28.579564944537417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.15912988907483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14086496666307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.570432483331533,0.0,0.0,0.0,0.0,0.0,50.28172993332613,0.0,561.178,408.684,852.2239999999998,469.024,-298.72635591,-7.112532283571428,477.310546630439,-2.327663018845714,42,0.0,4.136721310235611,7.98276485,4.136721310235611,-253.13413665,-7.031503795833332,419.88042936579524,-1.7165454803199998,36,0.02080000000000015,4.125803872925799,3.0000000750000004,4.125803872925799,0.018323,0.078836,0.005029,0.088232,0.262787,0.043067,0.234091,0.167478,0.22523400000000002,0.300533,0.099026,0.173701,0.12418299999999999,0.141604,0.156027,0.22496300000000002,0.08178099999999999,0.098228,0.010275,0.01984,0.07287300000000001,0.12746500000000002,0.320888,0.136561,0.328804,0.222977,0.13627899999999998,0.25532,0.043075,0.093448,0.164326,0.16855499999999998,0.183376,0.137719,0.17898,0.206371,0.070454,0.118844,0.073068,0.005193,0.014469999999999998,0.009127,0.239302,0.125136,0.248427,0.221764,0.144312,0.18474300000000002,0.028132,0.106923,0.024768000000000002,0.0088,0.067732,0.054827999999999995,0.075849,0.055113999999999996,0.111856,0.127754,0.027491,0.079329,0.052626,0.001638,0.009649,0.016356,0.012093000000000001,0.039813999999999995,0.093809,0.019278,0.023577,0.081367,0.002693,0.009687999999999999,0.002853,0.02136,1.1e-05,0.001902,3e-06,1e-06,0.0049770000000000005,0.0,0.026117,0.000327,0.000375,0.020926,0.0,0.004884,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,mvc-1200006955,mp-1042060,mp-540273,Mg0 –1NiP2O7,intercalation,P1,4.28,209,725,893,3100,0.15,0.02,14.87293252808824,0.0,0.0,0.0,0.0,0.0,0.0,7.436466264044119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05526384830883,0.0,16.227863634050667,0.0,0.0,0.0,0.0,0.0,0.0,8.113931817025334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.113931817025334,0.0,0.0,0.0,0.0,0.0,56.797522719177344,0.0,404.011,248.027,395.289,231.7,-147.74102548,-6.715501158181818,246.48962366228318,-2.5633499639123376,22,3.4955000000000003,3.4619044596496003,1.99994315,3.4619044596496003,-127.14830373,-6.3574151865,268.9449436044849,-1.9504823688035713,20,0.0,2.872724485259764,0.02978145,2.872724485259764,0.12332699999999999,0.148396,0.07072300000000001,0.104407,0.596362,0.601046,0.345504,0.357095,0.577238,0.513614,0.444234,0.492494,0.344541,0.508881,0.33957800000000005,0.30394899999999997,0.34417,0.28573200000000004,0.261571,0.21606999999999998,0.107098,0.12452300000000001,0.039767000000000004,0.13435899999999998,0.15795399999999998,0.154976,0.171556,0.049027,0.017005000000000003,0.0054280000000000005,0.000653,2e-06,0.05097,0.0,0.0077469999999999995,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,mvc-1200010190,mp-1041097,mp-1041066,Mg0 –0.5MnO2,intercalation,Cm,3.14,270,1131,849,3548,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,27.91233897136805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.82467794273611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.242032399249894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62101619962494,0.0,0.0,0.0,0.0,0.0,50.48406479849977,0.0,579.316,419.886,854.7389999999998,467.94,-298.44118608,-7.1057425257142866,475.39753575296913,-2.320873260988572,42,0.0,4.153367574190279,7.97744375,4.153367574190279,-251.19960305,-6.977766751388889,429.91739288883565,-1.6628084358755553,36,0.0,4.029481780215112,2.99033045,4.029481780215112,0.035212,0.108852,0.005637,0.0805,0.220124,0.033193,0.269125,0.248292,0.16730699999999998,0.248081,0.11046500000000001,0.189224,0.148569,0.14924300000000001,0.13559000000000002,0.19786600000000001,0.101325,0.11271400000000001,0.0073739999999999995,0.047432,0.055979999999999995,0.098663,0.213941,0.122709,0.292058,0.208627,0.272152,0.281139,0.07081799999999999,0.068665,0.098064,0.102503,0.212033,0.19323099999999999,0.177032,0.183507,0.10932599999999999,0.16247899999999998,0.080456,0.021402,0.037941,0.012416,0.166319,0.064228,0.284285,0.216569,0.21000500000000002,0.218869,0.051733,0.08186900000000001,0.008263,0.014015999999999999,0.065364,0.043646,0.066164,0.051841,0.08907999999999999,0.10560399999999999,0.055886,0.120822,0.038172000000000005,0.010101,0.023962999999999998,0.009387000000000001,0.000687,0.036621,0.044588,0.010806999999999999,0.039307,0.06967999999999999,0.00577,0.015687,0.008749,0.015296,0.000596,0.011078,0.0,0.000213,0.001007,0.0,0.0166,0.000206,0.002932,0.019353,2e-06,0.013335,0.0,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,mvc-1200005884,mp-1047145,mp-504100,Mg0 –0.5CuO2,intercalation,I41/amd,3.61,249,1087,898,3920,0.17,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.04129552520856,28.52064776260428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01653160958127,0.0,0.0,0.0,0.0,0.0,48.06612643832508,24.03306321916254,87.432,129.029,138.969,152.013,-74.27501159,-5.305357970714286,166.43737685550786,-1.4859478028571427,14,0.5301999999999998,4.297966587345283,2e-07,4.297966587345283,-56.60259175,-4.7168826458333335,140.2492689960823,-0.5282932766666661,12,0.0,4.5249681971154905,0.9975871,4.5249681971154905,0.0,3e-06,0.015947,0.025391999999999998,1.2616610000000001,0.388825,0.385623,0.418133,0.6779970000000001,0.010651,0.08663,0.32121900000000003,0.164736,0.693272,0.393592,0.513508,0.179871,0.172237,0.00041600000000000003,0.000328,0.002064,0.06029299999999999,0.468333,0.33557600000000004,0.23684299999999997,0.7723220000000001,0.005111,0.069896,1e-06,8.6e-05,0.0,4e-06,0.0,0.019233,6e-06,0.175448,0.017877,0.023441,0.102164,0.000131,0.001127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mvc-1200009736,mp-1044907,mp-1044853,Mg0 –0.5TiO2,intercalation,P3m1,1.23,291,1145,358,1408,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08848973719461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17697947438922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.777492059004768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.888746029502387,0.0,0.0,0.0,0.0,0.0,51.55498411800955,0.0,682.2439999999998,451.856,793.6039999999998,450.626,-341.34068125,-8.127159077380952,465.52240119139435,-3.2226531714285716,42,0.0,3.938800259322688,0.5245643166666667,3.938800259322688,-316.85347407,-8.801485390833333,459.97296588968453,-3.34695099388889,36,1.8458,3.4598627840047023,0.0,3.4598627840047023,0.059043,0.18667999999999998,0.06324099999999999,0.07609099999999999,0.136323,0.005822,0.298587,0.194448,0.249629,0.397255,0.101495,0.10578900000000001,0.10813199999999999,0.174253,0.12911199999999998,0.156249,0.14688900000000002,0.070978,0.038014,0.11425199999999999,0.023311000000000002,0.028205,0.09794299999999999,0.12752,0.28391,0.199249,0.376008,0.339465,0.092044,0.060334000000000006,0.06683,0.036226999999999995,0.209565,0.137382,0.13264,0.173517,0.14568499999999998,0.158894,0.088016,0.102187,0.074873,0.015465999999999999,0.068264,0.02762,0.293401,0.075623,0.21133200000000002,0.22716999999999998,0.110759,0.22148299999999999,0.013259,0.042898,0.039719,0.00046399999999999995,0.07269,0.011836,0.041458,0.078027,0.084619,0.12376500000000001,0.014547,0.083522,0.023061,0.020826,0.0168,0.040026,0.003058,0.0084,0.043239,0.0033590000000000004,0.019323,0.097593,0.003251,0.035983999999999995,0.008284999999999999,0.014199000000000002,0.001431,0.0005110000000000001,1e-06,0.0,0.001294,0.0,0.008801,0.00034500000000000004,0.00011599999999999999,0.016762,0.0,0.009193999999999999,0.0,0.00013000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mvc-1200009980,mp-763405,mvc-11093,Mg0 –0.5MnO2,intercalation,R3m,3.29,270,1136,890,3735,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,27.43785604076633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.87571208153266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67090092067707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.835450460338533,0.0,0.0,0.0,0.0,0.0,51.34180184135413,0.0,96.155,136.672,133.485,150.624,-91.04669988,-6.503335705714287,155.81845032864163,-2.2189145092857143,14,1.6146999999999996,4.262595595202889,9.999993,4.262595595202889,-83.07830102,-6.923191751666668,145.78398523765566,-1.608233436153333,12,0.0,3.9609844634605422,3.0,3.9609844634605422,0.186053,0.729826,0.029330000000000002,0.207943,0.6695270000000001,0.009518,1.506768,0.739815,0.383208,0.77298,0.061632000000000006,0.032818,0.320096,0.31030399999999997,0.289808,0.33693,0.184142,0.128523,0.08116799999999999,0.099399,0.00045999999999999996,0.000294,0.052096,0.0015789999999999999,0.166235,0.29436799999999996,0.008347,0.151911,0.033638,0.043295,0.027418,0.067238,7.5e-05,0.000998,0.0,0.0,0.0,0.0,0.0,4.1e-05,0.0,0.029944,0.0,0.042163,0.0,0.00011499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,mvc-1200009977,mp-763405,mvc-12125,Mg0 –0.5FeO2,intercalation,R3m,3.92,268,1143,1051,4482,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78154049493453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56308098986906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67090092067707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.835450460338533,0.0,0.0,0.0,0.0,0.0,51.34180184135413,0.0,95.636,129.007,133.485,150.624,-91.04669988,-6.503335705714287,155.81845032864163,-2.2189145092857143,14,1.6146999999999996,4.262595595202889,9.999993,4.262595595202889,-72.24049356,-6.02004113,143.98049671613163,-1.288938894166667,12,0.0,4.052439396970321,4.00464465,4.052439396970321,0.254173,0.729826,0.078122,0.207943,0.450003,0.009518,1.395613,0.739815,0.536095,0.77298,0.08132400000000001,0.032818,0.274306,0.31030399999999997,0.35072,0.33693,0.120886,0.128523,0.13898,0.099399,0.000967,0.000294,0.008879000000000001,0.0015789999999999999,0.10668,0.29436799999999996,0.111397,0.151911,0.033222,0.043295,0.056364,0.067238,0.002269,0.000998,0.0,0.0,0.0,0.0,0.0,4.1e-05,0.0,0.029944,0.0,0.042163,0.0,0.00011499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,mvc-1200006454,mp-1041473,mp-1047608,MgCo3(AsO4)4,intercalation,P21/c,4.01,200,812,801,3257,0.23,0.03,0.0,0.0,12.502437828524224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376828371393168,0.0,0.0,0.0,0.0,0.0,0.0,50.009751314096896,0.0,0.0,0.0,12.032009493396197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024007120047148,9.024007120047148,0.0,0.0,0.0,0.0,0.0,48.12803797358479,0.0,1850.656,623.878,2291.573,648.271,-317.57161607,-6.107146462884615,664.8930924124373,-1.9961819698076926,52,2.0777,4.022853756593347,9.0188558,4.022853756593347,-261.02787146,-5.674518944782608,639.8752075173736,-1.2366027734782603,46,0.10560000000000004,3.801696389799712,12.88073725,3.801696389799712,0.010759000000000001,0.057324,0.012643999999999999,0.042129,0.081073,0.022785,0.22008000000000003,0.22505100000000003,0.256617,0.260556,0.162411,0.17895999999999998,0.21562399999999998,0.182637,0.18190499999999998,0.150292,0.158331,0.156635,0.202571,0.185748,0.15948199999999998,0.198345,0.197767,0.200059,0.33482,0.225384,0.232408,0.26676500000000003,0.164749,0.187802,0.147903,0.16478199999999998,0.144452,0.130685,0.13333499999999998,0.126252,0.133854,0.12443900000000001,0.100949,0.175432,0.193969,0.176198,0.183517,0.138795,0.14187,0.114419,0.058072000000000006,0.09559400000000001,0.056733000000000006,0.07216,0.037082,0.017137,0.0060409999999999995,0.018533,0.013319999999999999,0.01125,0.011578,0.009195,0.002018,0.028408,0.033507,0.047857,0.010275,0.008362,0.000285,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,mvc-1200014334,mvc-14334,mp-766786,Mg0 –1VF5,intercalation,C2/c,3.75,315,977,1180,3659,0.04,0.03,0.0,0.0,0.0,0.0,10.16440946435478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.822047321773894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972153863917788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86076931958894,0.0,0.0,0.0,0.0,0.0,10.972153863917788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.063,192.666,172.19400000000005,171.864,-80.65373285,-5.760980917857142,182.2796166372632,-3.4593078851357144,14,2.3599,3.101692961009609,2.00000015,3.101692961009609,-62.48009796,-5.20667483,196.76499722032366,-2.788778785158333,12,3.2564,2.463124071718125,0.0006775,2.463124071718125,4.5e-05,0.21462199999999998,0.11120999999999999,0.051424,0.6304069999999999,0.390563,1.111923,1.103651,0.11046900000000001,0.685616,0.48035500000000003,0.25957199999999997,0.299656,0.20847100000000002,0.311218,0.271411,0.145544,0.331815,0.408932,0.182925,0.14188499999999998,0.221631,0.081599,0.003942,0.106706,0.047804,0.05981,0.026524000000000002,0.000242,2.8999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,mvc-1200006553,mp-1041600,mvc-6284,MgFe3(AsO4)4,intercalation,P21/c,3.74,202,782,755,2922,0.23,0.03,0.0,0.0,11.629749665784097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.722312249338076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.518998663136394,0.0,0.0,0.0,11.652050872455785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739038154341838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739038154341838,0.0,0.0,0.0,0.0,0.0,46.60820348982314,0.0,1888.408,678.957,2296.201,666.9580000000002,-325.97475218,-6.268745234230769,686.5744140296497,-2.101145756923077,52,2.023,3.8510017419122207,12.07426485,3.8510017419122207,-273.68542789,-5.949683215,687.8909890499887,-1.4477448876086967,46,0.0,3.4916038942368,12.01166605,3.4916038942368,0.034474,0.06031,0.018775,0.047442000000000005,0.038584,0.014922999999999999,0.22135300000000002,0.22303299999999998,0.21963400000000002,0.22184299999999998,0.16869800000000001,0.189119,0.150373,0.194422,0.194935,0.155022,0.134435,0.12526600000000002,0.177599,0.186643,0.20194700000000002,0.19053399999999998,0.190636,0.222771,0.294292,0.20027,0.316847,0.27360100000000004,0.159379,0.20372300000000002,0.144872,0.158487,0.14108199999999999,0.14744200000000002,0.101752,0.11352000000000001,0.15548,0.132472,0.159195,0.11968,0.148897,0.15149100000000001,0.161931,0.155657,0.144739,0.150252,0.072297,0.117301,0.045257,0.086426,0.055972,0.06798,0.036472000000000004,0.032816000000000005,0.002666,0.008532,0.0397,0.019221000000000002,0.005389,0.002799,0.004978,0.011037,0.045075,0.014584,0.012159999999999999,0.001381,0.000121,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,mvc-1200019003,mp-19003,mp-510748,Mg0 –1V2O5,intercalation,Cmcm,2.56,260,837,666,2146,0.01,0.03,0.0,0.0,0.0,0.0,17.736488678364235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.341221695910576,0.0,0.0,0.0,0.0,0.0,18.79154835815877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.395774179079382,0.0,0.0,0.0,0.0,0.0,46.978870895396916,0.0,231.693,219.51,211.39,196.893,-117.46012245,-7.341257653125,212.86165055490548,-2.64378568390625,16,2.3266,3.216908645308912,2.0000001,3.216908645308912,-104.00685122,-7.42906080142857,225.52378165354568,-2.2897121166071437,14,2.4243,2.678376873434728,0.0003749,2.678376873434728,0.117907,0.22283200000000003,0.057309000000000006,0.09055,0.111949,0.144477,0.795759,0.37444299999999997,0.501862,0.599671,0.088755,0.237657,0.12977,0.31154499999999996,0.265279,0.30008,0.156522,0.140947,0.256162,0.302296,0.324617,0.264911,0.080968,0.088438,0.257245,0.12579,0.050732,0.10253599999999999,0.17818599999999998,0.247626,0.184426,0.209592,0.27559,0.231096,0.055791999999999994,0.0055130000000000005,0.109874,1e-06,0.001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,mvc-1200010236,mp-1041166,mp-1041256,Mg0 –0.5NiO2,intercalation,Cm,3.57,261,1255,931,4486,0.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05719753181677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.11439506363354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67053523257573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.835267616287869,0.0,0.0,0.0,0.0,0.0,55.341070465151475,0.0,529.263,377.36800000000005,684.181,422.11,-213.01403728,-5.0717627923809525,433.67430008627883,-1.3901292588095238,42,0.0,4.725508688149942,2.3331666,4.725508688149942,-160.57598967,-4.4604441575000005,386.383864407164,-0.43259419500000007,36,0.0,4.677149930819804,0.3457106333333333,4.677149930819804,0.008953000000000001,0.145546,0.020631,0.023019,0.320454,0.07111100000000001,0.250703,0.269759,0.105518,0.23633,0.18328,0.139378,0.166906,0.210502,0.175246,0.166411,0.06742100000000001,0.07627300000000001,0.038592,0.045478,0.121993,0.084237,0.350981,0.19527,0.278568,0.30483699999999997,0.04711,0.154364,0.067432,0.049947000000000005,0.20978400000000003,0.086906,0.19418,0.195761,0.135542,0.22373600000000002,0.07108099999999999,0.10696099999999999,0.02316,0.034163,0.11089700000000001,0.03999,0.26853,0.072474,0.18669000000000002,0.26663600000000004,0.060178999999999996,0.21985700000000002,0.011845,0.07447899999999999,0.055647,0.002386,0.082135,0.027072000000000002,0.115962,0.079921,0.047673,0.123522,0.048854,0.092249,0.012759999999999999,0.018251,0.013161,0.030917,0.088713,0.001198,0.017745,0.02493,0.0067280000000000005,0.055488,0.006529999999999999,0.014378,0.000292,0.017913,0.000217,0.003476,0.014962,2e-06,0.012882,2.2e-05,6.2e-05,0.007976,0.0,0.0068590000000000005,0.0,1.4000000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
