Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis
mp-300775424,mp-775424,mp-774609,Na5Ti5O14,intercalation,P1,0.9815572000000196,44.22398988891986,152.9232443570479,43.40837568819735,150.10291154602277,0.019860431888890414,0.016743655982142336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28903887954768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.888942456981315,0.0,0.0,0.0,0.0,0.0,0.0,16.888942456981315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.133365474188789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.10538166619118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.180493452211135,0.0,0.0,0.0,0.0,0.0,0.0,17.180493452211135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.744394761768907,0.0,0.0,0.0
mp-300021471,mp-21471,mp-530480,FeAs,intercalation,P4/nmm,0.9099936999999638,9.731301086461539,50.620867549646654,8.855422681482803,46.064670558711065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.63714121906577,0.0,22.63714121906577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.505284158112485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6457605170545,0.0,18.6457605170545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6457605170545,0.0,0.0,0.0
mp-300754496,mp-754496,mp-756006,SbS,intercalation,P2_12_12_1,0.9996286349999997,568.6412210232896,1431.8179587512714,568.4300475762441,1431.2862316750186,0.021091121666666268,0.05583823071428595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853208699403854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853208699403854,0.0,0.0,13.853208699403854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043034650654398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043034650654398,0.0,0.0,40.21517325327199,0.0,0.0,0.0
mp-300011977,mp-11977,mp-1775,SnAu,intercalation,P6_3/mmc,0.92838566,83.07508618627088,741.3772791519742,77.12571871859798,688.2840346145098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87944779652021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87944779652021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0
mp-300770213,mp-770213,mp-755783,Ti(BO3)2,intercalation,P-1,1.052017610000001,143.85546947899394,339.2834479891388,151.33848718671928,356.9321620660934,0.06618041233766281,0.10031993810897433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.18115441731581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696859069552635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39371813910527,15.39371813910527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74104150977516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62350691829586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24701383659172,22.87052075488758,0.0,0.0,0.0
mp-300773295,mp-755743,mp-756275,TiCrO4,intercalation,Imcm,1.0135090799999995,150.78809059320128,602.0111524026847,152.825098972072,610.1437692213843,0.0,0.08489789750000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62689683824208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.10739854754185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.526849636885462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.526849636885462,0.0,0.0,0.0,27.053699273770924,0.0,0.0,0.0
mp-300025462,mp-25400,mp-25418,TiPCO7,intercalation,P2_1/m,1.0727037599999971,239.65172759425832,630.6463151461437,257.0753092808559,676.4966734874116,0.02588491340909016,0.1317715504947925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454292259876953,0.0,6.454292259876953,0.0,0.0,0.0,0.0,45.18004581913868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454292259876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454292259876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120591836514324,0.0,7.120591836514324,0.0,0.0,0.0,0.0,49.84414285560027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120591836514324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.241183673028647,0.0,0.0,0.0
mp-300769069,mp-769069,mp-769074,Na2Ti3Al(PO4)6,intercalation,P1,1.0067211366666728,98.75824775538237,278.0913000122224,99.42201543550743,279.96038964541725,0.011757039379278744,0.0888065219897376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92286024150768,0.0,0.0,0.0,0.0,51.69144096603072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46143012075384,0.0,0.0,0.0,0.0,2.1538100402512796,0.0,4.307620080502559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538100402512796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.497108020600724,0.0,0.0,0.0,0.0,49.988432082402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.248554010300362,0.0,0.0,0.0,0.0,2.082851336766787,0.0,4.165702673533574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.331405347067149,0.0,0.0,0.0
mp-300558256,mp-558256,mp-2657,TiO2,intercalation,P2,1.0214132333333326,236.28477161178023,934.5499249539586,241.34439255941646,954.5616605586464,0.03673304916666531,0.1279485256666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99981696580116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49990848290058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99682004809503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.998410024047516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.998807518035637,0.0,0.0,0.0
mp-300765723,mp-774261,mp-753127,Na3Mn5O9,intercalation,P1,1.1411544050000026,101.27139853933079,326.3170657522445,115.5663025436682,372.3781570098493,0.08013540376984096,0.06118512634469653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.616122535063457,0.0,0.0,33.50902056311423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.169673521038076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.892898028050768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19253426416069,0.0,0.0,32.74656167548925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.915520558496416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19253426416069,0.0,0.0,0.0
mp-300780046,mp-755616,mp-754634,WO6,intercalation,R-3,1.1652569700000024,159.83498755312246,653.044324233375,186.2488332961396,760.9644505318818,0.0354316773076917,0.037831464222222166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80635929858088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80635929858088,0.0,0.0,7.46772654976348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.020608313668916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.694144418225214,0.0,0.0,7.336768052278152
mp-300774411,mp-774411,mp-752548,VO2,intercalation,P-3m1,1.1199991200000017,415.21657226507006,1422.6260418488348,465.0421955462954,1593.33991495978,0.06762483041666556,0.09927019266666903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34466542799841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68933085599682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172332713999205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.310400957195398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.620801914390796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.620801914390796,0.0,0.0,0.0
mp-300025401,mp-25420,mp-25436,TiPO4F,intercalation,P1,1.1337237850000017,305.04974604590717,921.0416241885187,345.8421527004552,1044.2067963175566,0.0,0.05592044879761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083104955817511,0.0,0.0,0.0,0.0,44.332419823270044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083104955817511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083104955817511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.725925549874907,0.0,0.0,0.0,0.0,42.90370219949963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.725925549874907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.725925549874907,0.0,0.0,0.0,0.0,0.0,10.725925549874907,0.0,0.0,0.0
mp-300752433,mp-752433,mp-754804,La3Ti4O12,intercalation,Cm,1.1570257300000089,33.206390362423114,183.20736727404068,38.42064804974786,211.9756378616267,0.02695727710526264,0.02631987196874697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68209255713547,0.0,0.0,0.0,0.0,0.0,12.420523139283867,0.0,16.560697519045156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39878936650504,0.0,0.0,0.0,0.0,0.0,12.34969734162626,0.0,16.466263122168346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1165657805420866,0.0,0.0,0.0
mp-300770194,mp-770194,mp-759926,Ti(BO3)2,intercalation,P2_1/c,1.142842832499988,143.85546947899394,384.73351289883385,164.404192209989,439.689937638974,0.04961395461038976,0.07756524998397563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82485529143411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470809215239019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.941618430478037,16.941618430478037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86846481314505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.644744135524176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.289488271048352,25.934232406572526,0.0,0.0,0.0
mp-300773118,mp-773118,mp-773060,Ba6Ta9Ti7O42,intercalation,Cm,1.1163450849999998,15.432335983886327,101.08528912141806,17.227812425680142,112.84606567649901,0.0,0.008338360303032033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333405508467429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.222559039514664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037093173252444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888937005644952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.220981379583295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69791310472204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949652184120341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813987586388864,0.0,0.0,0.0,0.0,2.2713291954629544,0.0,0.0,0.0
mp-300030404,mp-30404,mp-12564,SbAu,intercalation,F-43m,1.1882870199999995,80.57965082036173,614.6143840386989,95.75175314596821,730.3382948584807,0.0668190339393937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.941659288990468,0.0,14.941659288990468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.941659288990468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.810037113726699,0.0,13.810037113726699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.620074227453397,0.0,0.0,0.0
mp-300765283,mp-759911,mp-775564,TiV3O8,intercalation,P2_12_12_1,1.1525007474999982,221.26109938570568,835.8354298400649,255.00358243469728,963.300957677657,0.0056391799999993,0.09680178142156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.817842430208827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.847579813890206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.605947476736276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.211894953472552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.780748721188754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08199658983667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.260249573729584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30124786864792,0.0,0.0,0.0
mp-300773275,mp-756669,mp-755762,Ti3CrO8,intercalation,R-3m,1.2636160599999977,76.28006769732092,300.4803984779882,96.38871860022174,379.6918572319848,0.08289530575586923,0.10575144504694832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67251324519473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.127192466948024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709064155649341,0.0,0.0,0.0,20.127192466948024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01299497952686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25487311732257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.751624372440857,0.0,0.0,0.0,27.00649748976343,0.0,0.0,0.0
mp-300025656,mp-25398,mp-25414,PWCO7,intercalation,P2_1/m,1.2773879475000038,149.04481847281318,565.5721182569457,190.3880547544975,722.4550073034695,0.055549102178028775,0.10204365857638642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383862632361741,0.0,6.383862632361741,0.0,0.0,0.0,0.0,44.68703842653219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383862632361741,0.0,0.0,6.383862632361741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808979307980325,0.0,6.808979307980325,0.0,0.0,0.0,0.0,47.662855155862275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61795861596065,0.0,0.0,6.808979307980325
mp-300763840,mp-759578,mp-19481,Rb2V(PO4)2,intercalation,P2_12_12_1,1.2400430599999988,64.00188559634745,197.65634363378123,79.36509406066453,245.10237718804527,0.0,0.09223783811309527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527528812296323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055057624592646,0.0,0.0,0.0,0.0,36.22023049837058,0.0,9.055057624592646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441226095961605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88245219192321,0.0,0.0,0.0,0.0,35.52980876769284,0.0,8.88245219192321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441226095961605,0.0,0.0,0.0
mp-300763824,mp-760067,mp-554810,Ba2VP2O9,intercalation,Cc,1.2409634500000033,49.77260220803156,196.73948080427292,61.76598015155663,244.14650485007988,0.0,0.07990577802777654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.459599955421175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91919991084235,0.0,0.0,0.0,0.0,40.136399598790575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91919991084235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420624707460893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841249414921785,0.0,0.0,0.0,0.0,39.78562236714803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841249414921785,0.0,0.0,0.0,0.0,4.420624707460893,0.0,0.0,0.0
mp-300765706,mp-763659,mp-775175,VFeO4,intercalation,C2/m,1.2274993949999964,145.13482631560527,609.5914874287554,178.15291149583499,748.2731820159453,0.033069687678571213,0.07899406904166639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.193193622862058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.193193622862058,0.0,52.77277449144823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.193193622862058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.347260024691707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.347260024691707,0.0,53.38904009876683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02089003703756,0.0,0.0,0.0
